id,title,tag
16642,Days of Heaven,"Drama Romance love triangle chicago wife husband relationship texas field farm marriage love poverty class differences farmer jealous husband boyfriend girlfriend relationship harvest In 1910, a Chicago steel worker accidentally kills his supervisor and flees to the Texas panhandle with his girlfriend and little sister to work harvesting wheat in the fields of a stoic farmer. A love triangle, a swarm of locusts, a hellish fire—Malick captures it all with dreamlike authenticity, creating at once a timeless American idyll and a gritty evocation of turn-of-the-century labor. Paramount Pictures United States of America English 1978.0 9.0 13.0 Bill Richard Gere Abbey Brooke Adams Linda Linda Manz The farmer Sam Shepard The Farm Foreman Robert J. Wilke Terrence Malick"
17734,Thirteen Conversations About One Thing,"Drama independent film woman director The lives of a lawyer, an actuary, a housecleaner, a professor, and the people around them intersect as they ponder order and happiness in the face of life's cold unpredictability. United States of America English 2001.0 9.0 2.0 Walker John Turturro Beatrice Clea DuVall Troy Matthew McConaughey Patricia Amy Irving Gene Alan Arkin Jill Sprecher"
18892,Jawbreaker,"Comedy confession jealousy nightmare ambition groupie high school cafeteria revenge prom dead body dating fashion rock band fantasy sequence slow motion multiple identities pop music makeover polaroid camera public humiliation social outcast sidekick prank gone wrong cliques social climbing back stabbing dead teenager goth girls 3 of Reagan High School's most popular girls pretend to kidnap their friend by shoving a jawbreaker into the victim's mouth to keep her from screaming. Their plan goes awry when the girl swallows the jawbreaker, choking to death. Now the leader of the pack will do anything to keep the accident a secret. TriStar Pictures Crossroads Films Kramer-Tornell Productions United States of America English 1999.0 1.0 30.0 Courtney Rose McGowan Marcie Fox Julie Benz Julie Freeman Rebecca Gayheart Ms. Sherwood Carol Kane Detective Vera Cruz Pam Grier Darren Stein"
549,Basquiat,"Drama History new york sex drug abuse homeless person new love drug addiction overdose graffiti street art vernissage exhibit friendship independent film drug celebration Director Julian Schnabel illustrates the portrait of his friend, the first Afro-American Pop Art artist Jean Michel Basquiat who unfortunately died at a young age and just as he was beginning to make a name for himself in the art world. Along side the biography of Basquiat are the artists and the art scene from the early 1980’s New York. Miramax Eleventh Street Production Jon Kilik United States of America English 1996.0 8.0 9.0 Jean Michel Basquiat Jeffrey Wright Andy Warhol David Bowie Bruno Bischofberger Dennis Hopper Albert Milo Gary Oldman Benny Dalmau Benicio del Toro Julian Schnabel"
121986,Frances Ha,"Comedy Drama friendship loneliness black and white responsibility late coming of age An aspiring dancer moves to New York City and becomes caught up in a whirlwind of flighty fair-weather friends, diminishing fortunes and career setbacks. Scott Rudin Productions RT Features Pine District Pictures Brazil United States of America English 2013.0 5.0 17.0 Frances Greta Gerwig Sophie Mickey Sumner Miles Adam Driver Benji Michael Zegen Dan Michael Esper Noah Baumbach"
868,Tsotsi,"Crime Drama slum baby fight nudity leader johannesburg police love friends murder gang teenager violence criminal hijack The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way. Movieworld Productions Industrial Development Corporation of South Africa UK Film & TV Production Company National Film & Video Foundation of South Africa South Africa Afrikaans 2005.0 8.0 18.0 Tsotsi Presley Chweneyagae Morris Jerry Mofokeng Miriam Terry Pheto Aap Kenneth Nkosi Butcher Zenzo Ngqobe Gavin Hood"
10683,Happiness,"Comedy Drama rape sister sister relationship lover (female) pedophilia sister partnership stalker secret love independent film relationship extramarital affair family conflict unhappiness The lives of many individuals connected by the desire for happiness, often from sources usually considered dark or evil. Killer Films Good Machine United States of America English 1998.0 10.0 16.0 Joy Jordan Jane Adams Andy Kornbluth Jon Lovitz Allen Philip Seymour Hoffman Bill Maplewood Dylan Baker Johnny Grasso Evan Silverberg Todd Solondz"
17995,DysFunktional Family,"Comedy Documentary Between sets from his hilarious live stand-up routine, in which he riffs on everything from Michael Jackson to terrorism, comedian Eddie Griffin tours his hometown of Kansas City and introduces viewers to his eccentric clan in this edgy mockumentary. Griffin's uproarious family members include oddballs such as Uncle Buckey, a former pimp, and Uncle Curtis, who possesses an extensive porn collection ... much of which he filmed himself! Brad Grey Pictures United States of America English 2003.0 4.0 4.0 Eddie Griffin Eddie Griffin Father Joe Howard Matthew Brent Matthew Brent Robert Noble Robert Noble George Gallo"
246403,Tusk,"Comedy Horror canada obsession walrus deception search disfigurement experimental surgery abduction When his best friend and podcast co-host goes missing in the backwoods of Canada, a young guy joins forces with his friend's girlfriend to search for him. Phase 4 Films Demarest Films SModcast Pictures A24 United States of America English 2014.0 9.0 19.0 Howard Howe Michael Parks Wallace Bryton Justin Long Teddy Haley Joel Osment Allison Génesis Rodríguez Frank Garmin Ralph Garman Kevin Smith"
670,Oldboy,"Drama Thriller Mystery Action sushi restaurant rage and hate notebook daughter hostility sin revenge loneliness urination anger catholic incest south hypnosis With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate businessman seeks revenge on his captors. Egg Films Show East South Korea 한국어/조선말 2003.0 1.0 1.0 Oh Dae-su Choi Min-sik Lee Woo-jin Yoo Ji-tae Mi-do Kang Hye-jung Mr. Han Kim Byeong-ok Park Cheol-woong Oh Dal-su Park Chan-wook"
35691,Letters to God,"Action Drama Family Thriller letter hope postman god cancer independent film aftercreditsstinger A young boy fighting cancer writes letters to God, touching lives in his neighborhood and inspiring hope among everyone he comes in contact. An unsuspecting substitute postman, with a troubled life of his own, becomes entangled in the boy's journey and his family by reading the letters. They inspire him to seek a better life for himself and his own son he's lost through his alcohol addiction. Mercy Creek Entretainment United States of America English 2010.0 4.0 9.0 Maddy Doherty Robyn Lively Brady McDaniels Jeffrey Johnson Samantha Perryfield Bailee Madison Olivia Maree Cheatham Tyler Doherty Tanner Maguire David Nixon Patrick Doughtie"
49010,Hobo with a Shotgun,"Action Comedy Thriller female nudity prostitute shotgun pimp underwear dystopia vigilante blood massacre brutality violence spitting blood white suit genocide body mutilation extreme sadism child killer sawed off shotgun flamethrower attempted robbery intestines disembowelment attempted rape shot repeatedly A vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. Seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile Santa, the Hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. Mayhem ensues when he tries to make things better for the future generation. Street justice will indeed prevail. Rhombus Media Yer Dead Productions Telefilm Canada Whizbang Films United States of America Canada English 2011.0 5.0 6.0 Hobo Rutger Hauer Slick Gregory Smith Logan Robb Wells Drake Brian Downey Abby Molly Dunsworth Jason Eisener"
317930,Compadres,"Action Comedy A disgruntled Mexican cop is forced to work with a teenage hacker to hunt down the criminals who killed his wife, and dismantle their operation. English 2016.0 3.0 31.0  Omar Chaparro VIC Joey Morgan  Aislinn Derbez  Eric Roberts  Camila Sodi Enrique Begné"
11229,Freeway,"Comedy Drama Thriller prison attempt to escape step father independent film hitchhiker Following the arrest of her mother, Ramona, young Vanessa Lutz decides to go in search of her estranged grandmother. On the way, she is given a ride by school counselor Bob Wolverton. During the journey, Lutz begins to realize that Bob is the notorious I-5 Killer and manages to escape by shooting him several times. Wounded but still very much alive, Bob pursues Lutz across the state in this modern retelling of Little Red Riding Hood. The Kushner-Locke Company August Entertainment Multicom entertainment United States of America English 1996.0 8.0 23.0 Bob Wolverton Kiefer Sutherland Vanessa Lutz Reese Witherspoon Detective Mike Breer Wolfgang Bodison Detective Garnet Wallace Dan Hedaya Ramona Lutz Amanda Plummer Matthew Bright"
22488,Love's Abiding Joy,"TV Movie Action Drama Family The continued Westward journey of settlers Missie and Willie Lahaye. Their roots now firmly planted as they set up homestead in the far West, Missie begins to realize her passion for teaching as Willie cares for the couple's young daughter Kathy while expanding the family ranch with a little help from sons Jeff and Matthew. When the frontier railroad comes to town, the pleasure of a long-promised visit from Missie's father Clark is suddenly offset by the tragic death of young Kathy. As the untimely demise of their beloved daughter begins to drive an emotional wedge between Missie and Willie, the devastated father unexpectedly accepts an offer made by the powerful Samuel Doros to assume the role of town sheriff. Their faith shaken and their once close-knit bond suddenly torn asunder, Missie and Willie desperately attempt to bring their crumbling family back together as son Jeff faces a series of dangers while hopelessly falling for Doros' beautiful daughter Colette. United States of America English 2006.0 10.0 6.0 Missie Erin Cottrell Willie Logan Bartholomew Scottie William Morgan Sheppard Henry James Tupper Miriam Red Hawk McClain Irene Bedard Michael Landon Jr."
24469,Fish Tank,Drama dancing mother alcohol sex adultery fight nudity sister friendship party independent film school essex teenager theft violence apartment estate boyfriend teenage rebellion voyeur woman director aggressive Everything changes for 15 year old Mia when her mum brings home a new boyfriend. BBC Films Kasander Film Company ContentFilm UK Film Council United Kingdom Netherlands English 2009.0 5.0 14.0 Mia Williams Katie Jarvis Connor O'Reily Michael Fassbender Joanne Kierston Wareing Tyler Williams Rebecca Griffiths Billy Harry Treadaway Andrea Arnold
82533,Damsels in Distress,"Comedy Romance college female friendship young adult A trio of beautiful girls set out to revolutionize life at a grungy American university: the dynamic leader Violet Wister, principled Rose and sexy Heather. They welcome transfer student Lily into their group which seeks to help severely depressed students with a program of good hygiene and musical dance numbers. Westerly Films United States of America English 2012.0 4.0 6.0 Violet Greta Gerwig Heather Carrie MacLemore Rose Megalyn Echikunwoke Lily Analeigh Tipton Frank Ryan Metcalf Whit Stillman"
50942,Creature,"Horror Science Fiction Thriller An amphibious shark-like monster terrorizes an abandoned secret military base and the people who live on the island it is located on. A marine biologist, as well as several other people, try to stop it before it is too late... MGM Television Trilogy Entertainment Group Hallmark Entertainment United States of America English 1998.0 5.0 17.0 Dr Simon Chase Craig T. Nelson Dr. Amanda Mayson Kim Cattrall Adm. Aaron Richland Colm Feore Tall Man Cress Williams Adam Puckett Michael Reilly Burke Stuart Gillard"
84174,Bachelorette,Comedy Romance bridesmaid strip club female friendship reunion drug use wedding wedding dress childhood friends woman director bachelorette party bitch fat woman Three friends are asked to be bridesmaids at a wedding of a woman they used to ridicule back in high school. Gary Sanchez Productions BCDF Pictures United States of America English 2012.0 8.0 6.0 Regan Crawford Kirsten Dunst Katie Lawrence Isla Fisher Gena Myers Lizzy Caplan Becky Archer Rebel Wilson Clyde Goddard Adam Scott Leslye Headland
34099,Brave New Girl,"Drama Music Family tv movie Holly has everything it takes to be a star; the voice, the dream and the dedication, but she lacks the means to break away from her humble Texas upbringing. Then she gets the chance to attend an art and music school on the East coast and her future suddenly looks bright. But the road to stardom is a bumpy one. Lions Gate Television Park Lane Productions United States of America English 2004.0 4.0 25.0 Wanda Lovell Virginia Madsen Holly Lovell Lindsey Haun Angela Barbara Mamabolo Jason Sloan John Ralston Grant Nick Roth Bobby Roth"
79940,Tim and Eric's Billion Dollar Movie,"Comedy restaurant wolf shopping mall filmmaker billion dollars fake commercial Two guys get a billion dollars to make a movie, only to watch their dream run off course. 2929 Productions Gary Sanchez Productions Funny or Die United States of America English 2012.0 3.0 2.0  Eric Wareheim  Tim Heidecker Taquito John C. Reilly Jim Joe Kelly Zach Galifianakis Damien Weebs Will Ferrell Tim Heidecker Eric Wareheim"
342,Summer Storm,"Comedy Drama holiday gay male nudity competition sexual identity sex lovesickness heterosexual coming out row lake camping tent summer camp friendship sport crush teenage crush summer youth lgbt Tobi and Achim, the pride of the local crew club, have been the best of friends for years and are convinced that nothing will ever stand in the way of their friendship. They look forward to the upcoming summer camp and the crew competition. Then the gay team from Berlin arrives and Tobi is totally confused. The evening before the races begin, the storm that breaks out is more than meteorlogical... Claussen + Wöbke Filmproduktion GmbH Germany Deutsch 2004.0 9.0 2.0 Tobi Robert Stadlober Achim Kostja Ullmann Anke Alicja Bachleda-Curuś Hansi Jürgen Tonkel Georg ""Schorsi"" Tristano Casanova Marco Kreuzpaintner"
281230,Fort McCoy,"War Drama History woman director Unable to serve in World War II because of a heart condition, a barber moves his family adjacent to a Wisconsin army base and prisoner-of-war camp to provide his services. But even in rural America -- far from the frontline -- the war finds victims. 2014.0 1.0 1.0 Frank Stirn Eric Stoltz Ruby Stirn Kate Connor Anna Gerkey Lyndsy Fonseca Sam Dolnick Andy Hirsch Florie Camryn Manheim Michael Worth Kate Connor"
38033,Chain Letter,"Horror Thriller killing friendship teenager maniac mysterious letter text message threat Six friends receive a mysterious chain letter via text messaging and in their email accounts from a maniac who's hunting down teenagers who fail to forward his online chain letter. Who knew they should take the threats in the chain letter seriously? Or that chain letters using the teens' favorite technologies to track them can kill? This maniacal game pits friend against friend as they race to beat rules that seem impossible to escape. Break the chain, lose a life. Do you pass it on? Does friendship mean anything? Tiger Tail Entertainment Deon Taylor Enterprises United States of America English 2010.0 10.0 1.0 Jessie Campbell Nikki Reed Det. Jim Crenshaw Keith David Mr. Smirker Brad Dourif Sergeant Hamill Betsy Russell Rachael Conners Cherilyn Wilson Deon Taylor"
100975,Just Looking,"Drama Comedy new york nurse sex infidelity nudity romance independent film neighbor teenager voyeurism curious It's 1955. Lenny is a 14-year old boy who is totally fascinated by sex. He is too scared to ""do it,"" so he dedicates his summer to seeing two other people do it. Easier said than done. Caught in the act of spying, his mother and stepfather ship him off to spend the summer with his aunt and uncle in ""the country"" -- Queens. His plan looks like a bust and his summer seems destined for boredom, until he meets a whole new group of friends -- young teens who have a ""sex club."" Sweetland Films Camellia Productions United States of America English 1999.0 10.0 21.0 Hedy Coletti Gretchen Mol Sylvia Levine Polinsky Patti LuPone Phil De Lorenzo Peter Onorati Lenny Levine Ryan Merriman Mort Polinsky Richard V. Licata Jason Alexander"
38541,The Divide,"Science Fiction basement violence septic tank town in panic welding gunshot Survivors of a nuclear attack are grouped together for days in the basement of their apartment building, where fear and dwindling supplies wear away at their dynamic. Instinctive Film Manitoba Film and Video Production Tax Credit Preferred Content Julijette Ink Connection BR Group Manitoba Film & Music Canada Germany United States of America English 2011.0 3.0 13.0 Eva Lauren German Mickey Michael Biehn Josh Milo Ventimiglia Delvin Courtney B. Vance Adrien Ashton Holmes Xavier Gens"
39563,The Eclipse,"Drama Horror Romance Michael Farr (Hinds) is a widower living in a misty Irish seaside town who is struggling to adjust to his new role as the sole caretaker of his two children. Still reeling from the death of his wife, he has been plagued by terrifying apparitions. When he volunteers at a local literary festival, he finds himself drawn to Lena Morelle (Hjejle), an empathetic author of supernatural fiction (Hjelje). While Lena tries to help Michael with the mystery of his nightmarish visions, she must contend with problems of her own—she’s being jealously pursued by a self-obsessed novelist (Quinn), her one-time lover. As the three adults’ lives converge, the turbulence of the phantom world will soon have nothing on that of the living. English 2009.0 4.0 24.0 Michael Farr Ciarán Hinds Nicholas Holden Aidan Quinn Lena Morelle Iben Hjejle Malachy Jim Norton Jenny Sewell Valerie Spelman Conor McPherson"
234212,Demonic,Thriller Horror detective haunted house investigation anti-christ possession car crash trance video camera demon seance infra red missing A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts. Icon Entertainment International Dimension Films First Point Entertainment IM Global United Kingdom United States of America English 2015.0 2.0 12.0 Dr. Elizabeth Klein Maria Bello Detective Mark Lewis Frank Grillo Michelle Cody Horn John Dustin Milligan Jules Megan Park Will Canon
27404,My Big Fat Independent Movie,"Comedy independent film This film is a spoof along the lines of ""Scary Movie"" and ""Not Another Teen Movie."" It includes parodies of some of the indie film world's most renowned movies such as ""Memento,"" ""Pulp Fiction,"" ""Magnolia,"" ""My Big Fat Greek Wedding,"" ""Amelie,"" ""Run Lola Run,"" ""El Mariachi,"" ""The Good Girl,"" ""Pi,"" ""Swingers"" and many others. Film Threat DVD Aloha Pictures United States of America English 2005.0 3.0 4.0 Julianne Paget Brewster Sam Neil Barton Harvey Eric Hoffman Johnny Vince Darren Keefe Anomalie Ashley Head Philip Zlotorynski"
170480,The Deported,"Comedy Family An Italian-American actor is deported to Mexico by some crooked INS Agents, and a pack of orphans helps him find his way back to America English 2010.0 6.0 15.0 Gianni DiCarlo Nicholas Turturro Dina Talia Shire Ernesto Paul Rodríguez Maury Gary Valentine Juan Nick Turturro III Lance Kawas"
71866,Tanner Hall,"Drama boarding school woman director Tanner Hall is a vivid peek into the private world of an all-girls boarding school. In a cozy, but run down New England, the knot of adolescent complexity is unraveled through the coming of age stories of four teen-age girls. Tax Credit Finance United States of America English 2009.0 9.0 14.0 Fernanda Rooney Mara Victoria Georgia King Kate Brie Larson Lucasta Amy Ferguson Dart Girl Antonia Steinberg Francesca Gregorini Tatiana von Furstenberg"
192210,Open Road,"Action Drama Thriller drug dealer police killer illegal drugs dealer Angie, a young Brazilian artist, abandons her old life and embarks on a journey around the country. Running from her past, and searching for her foundation in life, Angie finds not only herself but love in its many forms. Society Entertainment BB Film Productions Marcio Garcia Producoes Brazil United States of America English 2013.0 4.0 12.0 Angie Camilla Belle Chuck Andy García David Colin Egglesfield Jill Juliette Lewis Glória Christiane Torloni Márcio Garcia"
180296,They Came Together,Comedy A small business owner is about to lose her shop to a major corporate development. Lionsgate United States of America English 2014.0 6.0 27.0 Joel Paul Rudd Molly Amy Poehler Kyle Bill Hader Karen Ellie Kemper Tiffany Cobie Smulders David Wain
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,"Comedy parody horror comedy After a stint in a psychiatric hospital, a young woman returns to the house where her father killed the entire cast of The Artist during his exorcism. Silver Nitrate Films Silver Nitrate Pictures United States of America English 2013.0 1.0 14.0 Dana Galen Kathryn Fiore Aaron Galen Flip Schultz Liz Galen Olivia Alexander Felipe Arturo del Puerto Sluggy Kornnutz Danny Woodburn Craig Moss"
70006,Never Back Down 2: The Beatdown,Drama Action male nudity cage kiss fistfight sport cage fighting kickboxer martial arts tournament beefcake martial arts training Four fighters different backgrounds come together to train under an ex MMA rising star and then ultimately have to fight each other and the traitor in heir midst. United States of America English 2011.0 9.0 13.0 Receptionist Stacey Asaro Frankie Gralen Bryant Banks Cop Rus Blackwell Fighter Beau Brasso D.J. Bravo Eddie Bravo Michael Jai White
26039,Point Blank,"Action Crime Drama Thriller alcatraz revenge organized crime After being double-crossed and left for dead, a mysterious man named Walker single-mindedly tries to retrieve the rather inconsequential sum of money that was stolen from him. Metro-Goldwyn-Mayer (MGM) Winkler Films United States of America English 1967.0 8.0 30.0 Walker Lee Marvin Chris Angie Dickinson Yost Keenan Wynn Brewster Carroll O'Connor Frederick Carter Lloyd Bochner John Boorman"
79587,Four Single Fathers,"Drama Comedy A comedy/drama about four Italian single fathers trying to cope with American ex-wives, children, family, and new relationships, set in New York and Rome. Indiana Production Company United States of America Italy Italiano 2009.0 1.0 15.0 Jacopo Alessandro Gassman Dom Francesco Quinn Ennio Joe Urla George Lenny Venito Suzanne Jennifer Esposito Paolo Monico"
176077,Enter the Dangerous Mind,"Thriller composer obsession A psychological thriller set in the world of underground dubstep, Snap is the story of Jim Whitman, a brilliant but painfully introverted musician who develops a crush on a young social worker. Cimarron Productions Vedette Finance United States of America English 2013.0 3.0 11.0 Jim Whitman Jake Hoffman Wendy Nikki Reed Jake Thomas Dekker Kevin Scott Bakula Dr. Dubrow Jason Priestley Youssef Delara Victor Teran"
260947,Something Wicked,"Mystery Thriller obsession oregon independent film A young couple embark upon their honeymoon against the chilling landscapes of the Pacific Northwest. But when tragedy strikes, gruesome secrets from their past collide with sinister forces of the present... Merchant Films United States of America English 2014.0 4.0 4.0 Christine Shantel VanSanten James John Robinson Bill James Patrick Stuart Susan Brittany Murphy John Anderson Robert Blanche Darin Scott"
342502,AWOL-72,"Thriller russian getaway lapd awol special ops An AWOL marine in possession of secret government information, is a wanted man, pursued by Russian special ops, the LAPD, and a dangerous assassin. Triumphant Entertainment United States of America English 2015.0 8.0 7.0 Conrad Miller Luke Goss Det. Adams RZA Myron Bokeem Woodbine Ray Louis Mandylor Sam Brooke Newton Christian Sesma"
191229,Iguana,A grotesquely disfigured harpooner called Iguana is severely mistreated by his fellow sailors on a whaling ship in the 19th century. One night he escapes and takes up residence on a remote island. He makes himself ruler of the island and declares war on mankind. Anyone unfortunate enough to wind up on the island with Iguana is subjected to his cruel tyranny. English 1988.0 4.0 1.0 Oberlus Everett McGill Gamboa Fabio Testi Sebastián Michael Madsen Captain 'Old Lady II' Jack Taylor Monte Hellman
43213,Chicago Overcoat,Action Crime Thriller The fates of an aging hitman and a washed up detective become entwined when one last job leads to one last chance to settle an old score. Chicago Overcoat Productions Beverly Ridge Pictures United States of America English 2009.0 10.0 10.0 Lou Marazano Frank Vincent Lorraine Lionello Kathrine Narducci Lorenzo Galante Mike Starr Ray Berkowski Stacy Keach Stefano D'Agnostino Armand Assante Brian Caunter
44594,Barry Munday,"Comedy Drama Romance based on novel letter paternity castration doctor pregnancy lamborghini testicles air guitar genital mutilation Barry Munday, a libido-driven wage slave who spends all his time either ogling, fantasizing about or trying to pick up women, wakes up in hospital after a freak attack only to find that his testicles have been removed. Prospect Pictures Corner Store Entertainment Far Hills Pictures Stick 'N' Stone Productions United States of America English 2010.0 3.0 13.0 Barry Munday Patrick Wilson Mr. Farley Malcolm McDowell Ginger Farley Judy Greer Jennifer Farley Chloë Sevigny Lida Griggs Missi Pyle Chris D'Arienzo"
666,Central Station,"Drama brazilian brazil rio de janeiro letter wilderness teacher alcoholic railroad missing father long lost relative realism An emotive journey of a former school teacher, who writes letters for illiterate people, and a young boy, whose mother has just died, as they search for the father he never knew. MACT Productions Videofilms Riofilm Brazil Português 1998.0 1.0 16.0 Dora Fernanda Montenegro Irene Marília Pêra Josué Vinícius de Oliveira César Othon Bastos Pedrão Otávio Augusto Walter Salles"
248,Pocketful of Miracles,"Comedy Drama dude prohibition deception new york city apple luck dowager high society 1930s Damon Runyon's fairytale, sweet and funny, is told by director Frank Capra. Boozy, brassy Apple Annie, a beggar with a basket of apples, is as much as part of downtown New York as old Broadway itself. Bootlegger Dave the Dude is a sucker for her apples --- he thinks they bring him luck. But Dave and girlfriend Queenie Martin need a lot more than luck when it turns out that Annie is in a jam and only they can help: Annie's daughter Louise, who has lived all her life in a Spanish convent, is coming to America with a Count and his son. The count's son wants to marry Louise, who thinks her mother is part of New York society. It's up to Dave and Queenie and their Runyonesque cronies to turn Annie into a lady and convince the Count and his son that they are hobnobbing with New York's elite. Franton Production United States of America English 1961.0 12.0 18.0 Dave 'the Dude' Conway Glenn Ford Apple Annie Bette Davis Elizabeth ""Queenie"" Martin Hope Lange Count Alfonso Romero Arthur O'Connell Joy Boy Peter Falk Frank Capra"
325173,Close Range,"Crime Action A rogue soldier turned outlaw is thrust into a relentless fight with a corrupt sheriff, his obedient deputies, and a dangerous drug cartel in order to protect his sister and her young daughter. Bleiberg Entertainment Compound B Underdogg Entertainment Entropy United States of America English 2015.0 12.0 11.0 Colton MacReady Scott Adkins Sheriff Jasper Calloway Nick Chinlund Angela Reynolds Caitlin Keats Walt Reynolds Jake La Botz Fernando Garcia Tony Perez Isaac Florentine"
55831,Boynton Beach Club,Comedy Drama Romance independent film A handful of men and women of a certain age pick up the pieces of their lives and look for new love after the loss of their mates in this comedy drama from writer-director Susan Seidelman. English 2005.0 8.0 5.0 Marilyn Brenda Vaccaro Lois Dyan Cannon Harry Joseph Bologna
351043,Amnesiac,"Thriller Mystery Drama Horror The story of a man who wakes up in bed suffering from memory loss after being in an accident, only to begin to suspect that his wife may not be his real wife and that a web of lies and deceit deepen inside the house where he soon finds himself a prisoner. Infra-Red Pictures United States of America English 2015.0 8.0 14.0 Woman Kate Bosworth Man Wes Bentley Detective Shashawnee Hall Postman Richard Riehle Doctor Patrick Bauchau Michael Polish"
43942,Freakonomics,Documentary female nudity corruption cheating experiment limousine high school independent film student economics real estate woman director Some of the world's most innovative documentary filmmakers will explore the hidden side of everything. Chad Troutwine Films Green Film Company Human Worldwide Loki Films United States of America English 2010.0 10.0 1.0 Blake Zoe Sloane High School Girl Jade Viggiano Mercedes Amancaya Aguilar Deshawn Kahiry Bess Student Alisha Naragsheth Heidi Ewing Rachel Grady Morgan Spurlock Seth Gordon Alex Gibney Eugene Jarecki
10226,High Tension,"Horror Thriller Mystery mass murder insanity gore survival farmhouse extreme violence maniac home invasion bound and gagged circular saw new french extremism Alexia travels with her friend Marie to spend a couple of days with her family in their farm in the country. They arrive late and they are welcomed by Alexia's father. Late in the night, a sadistic and sick killer breaks into the farmhouse, slaughters Alexia's family--including their dog--and kidnaps Alexia. Marie hides from the criminal and tries to help the hysterical and frightened Alexia, chase the maniac, and disclose his identity in the end. Alexandre Films EuropaCorp France Italiano 2003.0 6.0 18.0 Marie Cécile de France Alexia Maïwenn The Killer Philippe Nahon Jimmy Franck Khalfoun Alex' Father Andrei Finti Alexandre Aja"
66942,Griff the Invisible,"Romance Comedy Drama love superhero independent film comedy Griff, office worker by day, superhero by night, has his world turned upside down when he meets Melody, a beautiful young scientist who shares his passion for the impossible. Screen Australia Australia English 2011.0 8.0 19.0 Griff Ryan Kwanten Melody Maeve Dermody Benson Marshall Napier Bronwyn Heather Mitchell Tim Patrick Brammall Leon Ford"
356483,Unnatural,Thriller Action Horror climate change polar bear Global climate change prompts a scientific corporation to genetically modify Alaskan polar bears with horrific and deadly results. August Heart Entertainment United States of America English 2015.0 10.0 16.0 Martin Nakos James Remar Dr. Hannah Lindval Sherilyn Fenn Brooking Ron Carlson Buffalo Graham Greene Quincy Allegra Carpenter Hank Braxtan
10476,Hustle & Flow,"Drama rap music hip-hop baby midlife crisis drug dealer career musical rapper independent film With help from his friends, a Memphis pimp in a mid-life crisis attempts to become a successful hip-hop emcee. MTV Films United States of America English 2005.0 7.0 22.0 DJay Terrence Howard Key Anthony Anderson Nola Taryn Manning Shug Taraji P. Henson Yevette Elise Neal Craig Brewer"
239,Some Like It Hot,"Comedy Romance chicago witness musician mafia cross dressing band spats all girl band st. valentine's day massacre sugar valentine's day dressing Two musicians witness a mob hit and struggle to find a way out of the city before they are found by the gangsters. Their only opportunity is to join an all-girl band as they leave on a tour. To make their getaway they must first disguise themselves as women, then keep their identities secret and deal with the problems this brings - such as an attractive bandmate and a very determined suitor. The Mirisch Corporation Ashton Productions United States of America English 1959.0 3.0 18.0 Sugar Kane Kowalczyk Marilyn Monroe Joe (Josephine) Tony Curtis Jerry (Daphne) Jack Lemmon Spats Colombo George Raft Det. Mulligan Pat O’Brien Billy Wilder"
10281,Friday the 13th Part VII: The New Blood,"Horror Thriller lake mask telekinesis psychopath slasher teenager psychiatrist jason vorhees Tina possesses the gift of telekinesis, allowing her to move things and see the future, using the power of her mind. But when a devious doctor tries to exploit her ability, the gift becomes a hellish curse. Tina unwittingly unchains the merciless bloodthirsty Jason Voorhees from his watery grave, igniting a bloodbath that ends in the ultimate showdown in strength of mind versus pure evil matter. Paramount Pictures United States of America English 1988.0 5.0 13.0 Jason Voorhees Kane Hodder Tina Shepard Lar Park Lincoln Melissa Susan Jennifer Sullivan Nick Kevin Spirtas Dr. Crews Terry Kiser John Carl Buechler"
630,The Wizard of Oz,"Adventure Family Fantasy witch adolescence based on novel secret identity clock dream lion tornado scarecrow musical crow music kansas classic imaginary land cowardliness sepia color Young Dorothy finds herself in a magical world where she makes friends with a lion, a scarecrow and a tin man as they make their way along the yellow brick road to talk with the Wizard and ask for the things they miss most in their lives. The Wicked Witch of the West is the only thing that could stop them. Loew's Incorporated United States of America English 1939.0 8.0 15.0 Dorothy Gale Judy Garland Professor Marvel / The Wizard of Oz Frank Morgan ""Hunk"" / The Scarecrow Ray Bolger ""Zeke"" / The Cowardly Lion Bert Lahr ""Hickory"" / The Tin Man Jack Haley Victor Fleming"
